case_id,name,age,gender,person_id,entity_key
1148,Ganesh,37,M,A2,4d0ccf937d
1149,Chaitra Patil,42,F,A1,240beee39c
1150,Basavaraj Patil,24,M,A1,5c9a1025d8
1150,Ravi Hegde,41,M,A2,b8117a8a10
1150,Ramesh Gowda,19,M,A3,456692de7c
1151,Deepa Rao,42,F,A1,2817e2f5af
1152,Lakshmi Rao,24,F,A1,1e811f3f4e
1153,Bhavani Naik,42,F,A1,409c37042f
1153,Srinivas Achar,25,M,A2,21f100512a
1153,Savitri Hegde,52,F,A3,b6c07ef1b5
1154,Raju Achar,54,M,A1,744ead4cc1
1155,Ramesh Kumar,30,M,A1,3e2dec1ba6
1155,Naveen,45,M,A2,d17377fee7
1155,Shivakumar Kumar,47,M,A3,00e2f513ce
1156,Srinivas Patil,38,M,A1,c4cc170ce1
1157,Raju,41,M,A1,06f4ce2d27
1158,Lakshmi Patil,38,F,A1,4780b35ed2
1159,Ravi Kumar,28,M,A1,f0376f5344
1159,Praveen Poojary,35,M,A2,3487af9ba2
1159,Shobha Hegde,50,F,A3,cb7a519e20
1160,Vinay Hegde,28,M,A1,878365c78b
1161,Vinay,18,M,A1,53bc733c5b
1162,Prasad Shetty,30,M,A1,bb97d3bd7e
1162,Sowmya Kumar,54,F,A2,df0e593d4e
1162,Prasad Reddy,44,M,A3,4b0b185b92
1163,Ravi Achar,48,M,A1,9f7801f731
1164,Ganesh Hegde,25,M,A1,1d77ba9d47
1164,Srinivas Rao,26,M,A2,1fa4032bcb
1165,Geetha Achar,22,F,A1,abac28621d
1165,Vinay Achar,52,M,A2,24c5574eec
1165,Mahesh Naik,47,M,A3,11308b45ed
1166,Manjunath Achar,53,M,A1,2410f19576
1167,Ganesh Poojary,21,M,A1,7a05448e14
1167,Ganesh Rao,45,M,A2,2737140e0a
1167,Deepa Reddy,22,F,A3,ebbf5919c8
1168,Ramesh Patil,30,M,A1,aa972bef7b
1169,Raju Patil,44,M,A1,fc93d762f9
1170,Anitha Naik,26,F,A1,a412749fa5
1170,Sushma Kumar,52,F,A2,c48423ee82
1170,Raju Hegde,22,M,A3,624e397456
1171,Ganesh,47,M,A1,8aa0b2efbb
1172,Geetha Kumar,25,F,A1,e002539355
1173,Shivakumar Naik,25,M,A1,21977d45e4
1174,Ganesh Hegde,25,M,A1,1d77ba9d47
1175,Manjunath Shetty,47,M,A1,94afa507d7
1176,Sowmya,33,F,A1,082f3ceb1b
1177,Anitha Shetty,37,F,A1,8998e8c266
1178,Raju Naik,20,M,A1,be1d43aef6
1179,Santosh Gowda,31,M,A1,597df54d48
1180,Shobha Gowda,22,F,A1,4eb0bc50c9
1181,Suresh Hegde,42,M,A1,fd5806d677
1182,Ravi,19,M,A1,05daf1410c
1183,Ravi Gowda,49,M,A1,73dc6bf1a4
1184,Nagaraj Poojary,29,M,A1,aa97d66fd4
1185,Manjunath,44,M,A1,969ffbb217
1185,Ganesh Shetty,22,M,A2,10cc2f9aaa
1186,Savitri Kumar,41,F,A1,b9ea7b4cd4
1186,Nagaraj Kumar,32,M,A2,f403bf2632
1187,Naveen Hegde,38,M,A1,1660f9400e
1188,Sowmya Rao,37,F,A1,8c9dc77a4e
1189,Srinivas Patil,41,M,A1,0717fced15
1190,Basavaraj Hegde,33,M,A1,eca86631ff
1191,Ravi Naik,49,M,A1,237e92012f
1192,Prasad,19,M,A1,50ba4baad4
1193,Srinivas Rao,39,M,A1,4d69f0417b
1194,Santosh Gowda,29,M,A1,a17ec63071
1195,Santosh Naik,42,M,A1,786cd8f8df
1196,Santosh Rao,28,M,A1,631e3022f4
1197,Chaitra Rao,50,F,A1,78eb0e1fb3
1198,Chaitra Hegde,34,F,A1,c99e4af130
1199,Pooja Shetty,54,F,A1,eab8b919c2
1199,Prasad,44,M,A2,6e221d758b
1200,Anil,42,M,A1,d664464ed4
1201,Santosh,22,M,A1,bdb661b3da
1201,Nagaraj Patil,39,M,A2,1a943b46bd
1202,Nandini Poojary,54,F,A1,f4ab78b31a
1202,Ganesh Kumar,36,M,A2,80f8be216e
1202,Kavya Reddy,39,F,A3,2966ee668e
1203,Shivakumar Gowda,39,M,A1,e7a9cb1032
1204,Praveen Poojary,35,M,A1,3487af9ba2
1205,Anil Reddy,21,M,A1,337c8b8017
1206,Shivakumar Naik,24,M,A1,21977d45e4
1206,Kavya Rao,19,F,A2,43f6ec744a
1207,Basavaraj Rao,24,M,A1,cec8aa5def
1208,Nagaraj Hegde,27,M,A1,ffcdc0e8ca
1209,Ramesh,20,M,A1,c6c6f7a3bc
1209,Nandini Shetty,44,F,A2,d0e91e53bf
1209,Anil Reddy,48,M,A3,64a3bafff2
1210,Pooja Rao,48,F,A1,cbf9999645
1211,Shivakumar Naik,33,M,A1,1861fe48b2
1211,Manjunath Hegde,34,M,A2,34028ce9a6
1211,Suresh Hegde,25,M,A3,ca65641a58
1212,Manjunath Naik,49,M,A1,453d0af85a
1213,Manjula,21,F,A1,464f8b2344
1213,Santosh Reddy,51,M,A2,84cba6d8eb
1213,Lakshmi Kumar,22,F,A3,3b0d0a774e
1214,Basavaraj Kumar,22,M,A1,48129e32e0
1215,Sowmya Kumar,44,F,A1,086420a080
1215,Ravi Hegde,55,M,A2,94e1999725
1216,Ramesh Shetty,33,M,A1,8d0ededea5
1217,Nagaraj,40,M,A1,0abdf2ea55
1217,Deepa Kumar,47,F,A2,bc9b672450
1217,Pooja Hegde,19,F,A3,a46f56b17c
1218,Raju Kumar,41,M,A1,f27d2b80c2
1219,Ravi Shetty,28,M,A1,ef1abe7f25
1220,Kiran,24,M,A1,1b662b439f
1221,Kiran Poojary,36,M,A1,3e9c5fcf0b
1222,Savitri,52,F,A1,b7b3434a3d
1222,Santosh Hegde,52,M,A2,f261256faa
1222,Suresh Hegde,37,M,A3,86c4a149e3
1223,Basavaraj Kumar,28,M,A1,5afff14b7b
1223,Santosh Reddy,25,M,A2,d68948fad7
1223,Manjula Hegde,21,F,A3,933435f4ed
1224,Kiran Shetty,18,M,A1,727c7ce297
1225,Basavaraj Gowda,51,M,A1,12443efc0b
1225,Kiran Reddy,53,M,A2,016ca5b913
1225,Sowmya Shetty,36,F,A3,2e0315ec79
1226,Manjunath Shetty,20,M,A1,c2d4b724e8
1227,Praveen,24,M,A1,463de2e7e2
1228,Santosh,24,M,A1,92c5910990
1229,Vinay Patil,54,M,A1,8a6f540ea7
1230,Bhavani Hegde,24,F,A1,b4123ee8ae
1230,Pooja Kumar,38,F,A2,43a8d19ed6
1231,Anil Gowda,22,M,A1,ef3782b6f6
1232,Shivakumar Rao,43,M,A1,e7f62f6578
1233,Mahesh,54,M,A1,f04078eb67
1234,Kavya Patil,52,F,A1,a2c793864a
1235,Ravi,38,M,A1,9a63fbfdf9
1236,Ravi Reddy,24,M,A1,6b5c783e03
1237,Raju Poojary,52,M,A1,39ee5da726
1237,Basavaraj Gowda,26,M,A2,268e0a76d4
1238,Deepa,31,F,A1,46616e288e
1239,Kiran Poojary,41,M,A1,c8a8c41290
1240,Vinay Naik,33,M,A1,9062ddbd58
1240,Nagaraj Reddy,21,M,A2,9ce3d4f35b
1240,Ganesh Naik,38,M,A3,abb9430961
1241,Radha Naik,41,F,A1,ee7dd91c8b
1242,Shivakumar Hegde,22,M,A1,65aaf638b9
1243,Chaitra Rao,27,F,A1,6c39b5e607
1243,Srinivas Patil,43,M,A2,9611d5148e
1244,Suresh,18,M,A1,0cfd5bc925
1244,Anil Shetty,50,M,A2,c0788d40a9
1244,Anil Hegde,35,M,A3,d3881508fe
1245,Lakshmi Hegde,35,F,A1,b2c31a316b
1245,Naveen Patil,33,M,A2,52bf905cb8
1245,Ganesh,43,M,A3,8b8ec622c6
1246,Ravi Hegde,21,M,A1,e40a059def
1247,Praveen Patil,33,M,A1,67afbca2a8
1247,Anil Naik,28,M,A2,7a4ee74c9f
1247,Srinivas Gowda,53,M,A3,d755add28b
1248,Srinivas Reddy,45,M,A1,de022e6d6b
1248,Ganesh Rao,20,M,A2,238b508c63
1248,Srinivas Hegde,26,M,A3,e68b62f445
1249,Raju Achar,47,M,A1,3748ac6c06
1249,Vinay Shetty,36,M,A2,bae971684f
1250,Pooja Kumar,34,F,A1,53b4803e0b
1251,Kiran Poojary,25,M,A1,9cd41a384c
1252,Santosh Reddy,33,M,A1,f43a2fb634
1253,Radha,30,F,A1,0ba63fb36d
1254,Kiran Achar,44,M,A1,35d5324810
1255,Chaitra Patil,54,F,A1,3baadaa31b
1256,Kiran Poojary,44,M,A1,9398bb51f5
1257,Nagaraj Reddy,41,M,A1,cd56944595
1258,Kavya Hegde,29,F,A1,32be19af24
1259,Kiran Reddy,48,M,A1,73b083d9ed
1260,Suresh Kumar,53,M,A1,e25f3acee4
1260,Ganesh,22,M,A2,e2ecd46350
1260,Manjula Shetty,42,F,A3,d2008e6249
1261,Pooja Poojary,33,F,A1,2e6c7053d2
1261,Suresh Gowda,42,M,A2,29df63dda1
1262,Srinivas Reddy,23,M,A1,bde22e7a5f
1262,Savitri Poojary,46,F,A2,6ddc0bbc13
1262,Raju Poojary,40,M,A3,18a034b9b0
1263,Suresh Gowda,29,M,A1,fcee82d178
1263,Deepa Poojary,48,F,A2,4a1ca9213b
1264,Manjunath Shetty,20,M,A1,c2d4b724e8
1265,Naveen Naik,37,M,A1,a698451f7d
1266,Manjula Poojary,18,F,A1,88840b44a6
1266,Basavaraj Poojary,45,M,A2,c224932195
1266,Suresh Achar,42,M,A3,7676e3a084
1267,Manjunath Hegde,19,M,A1,98ae03ffd7
1268,Naveen Achar,34,M,A1,a289683fa0
1269,Ravi,37,M,A1,9a63fbfdf9
1270,Santosh,47,M,A1,34dcc2097a
1271,Vinay Shetty,35,M,A1,da2d524ef6
1272,Deepa Naik,47,F,A1,f71d050aca
1272,Mahesh Poojary,19,M,A2,d73cd5788e
1272,Ravi Shetty,18,M,A3,7311eeaf95
1273,Sushma Hegde,36,F,A1,4ac44eaa97
1273,Anil Naik,53,M,A2,294e15e23b
1274,Ganesh Kumar,32,M,A1,e586f72418
1275,Nandini Hegde,24,F,A1,b722720ad5
1275,Basavaraj Poojary,33,M,A2,7b67daa42f
1276,Srinivas Achar,46,M,A1,b90c1ec8ce
1277,Ramesh Reddy,24,M,A1,79a487287d
1277,Bhavani Hegde,22,F,A2,7dd47edacd
1278,Kiran Poojary,41,M,A1,c8a8c41290
1279,Nagaraj Poojary,51,M,A1,b793677e5a
1280,Naveen Hegde,20,M,A1,b67a6680ee
1281,Shivakumar Naik,50,M,A1,5c9c009d90
1282,Deepa Patil,38,F,A1,9a16e42e3b
1282,Bhavani Achar,44,F,A2,fb35ea6a1f
1283,Anil Naik,43,M,A1,132d700d1a
1284,Basavaraj Hegde,22,M,A1,055a57edc9
1284,Praveen Naik,30,M,A2,07e9a76d50
1285,Ravi Naik,44,M,A1,9a7de9e290
1285,Srinivas Hegde,24,M,A2,e68b62f445
1285,Manjunath Kumar,19,M,A3,20b7e9015a
1286,Santosh,31,M,A1,315087e1ff
1287,Praveen Hegde,40,M,A1,8b32ce6a6b
1287,Sowmya Rao,38,F,A2,8c9dc77a4e
1287,Prasad,55,M,A3,7617a688ed
1288,Srinivas Shetty,37,M,A1,097e5ea514
1288,Ramesh Kumar,44,M,A2,4e1a050cbe
1289,Deepa Naik,27,F,A1,d9c0243039
1289,Bhavani Poojary,34,F,A2,3ca016c86b
1289,Srinivas Kumar,54,M,A3,695354d184
1290,Chaitra Shetty,55,F,A1,32d9699c39
1291,Prasad Gowda,20,M,A1,4f9a83f2e8
1291,Praveen Hegde,52,M,A2,f70ad3d661
1292,Vinay Naik,45,M,A1,49b843700c
1292,Raju Patil,32,M,A2,b1b0c8e082
1293,Ravi Hegde,21,M,A1,e40a059def
1294,Nagaraj Achar,38,M,A1,2f9a10f196
1295,Raju Achar,54,M,A1,744ead4cc1
1296,Manjula Achar,18,F,A1,c83913d356
1296,Prasad Reddy,43,M,A2,4b0b185b92
1297,Naveen Gowda,48,M,A1,948bd710c9
1298,Suresh,30,M,A1,8513bb1735
1299,Lakshmi Hegde,46,F,A1,185691444a
1299,Suresh Rao,30,M,A2,44f19b4083
1300,Srinivas Patil,32,M,A1,58e8886cd1
1300,Lakshmi Achar,49,F,A2,b25fc06826
1300,Mahesh Reddy,18,M,A3,2b40f951b5
1301,Manjunath Poojary,44,M,A1,3f5139272d
1302,Anil Poojary,49,M,A1,2b00d3bcd6
1303,Nagaraj Poojary,30,M,A1,14cb03651a
1304,Shobha Shetty,39,F,A1,e12ab3b46b
1304,Praveen Shetty,53,M,A2,7d3353f0bb
1304,Manjunath Shetty,49,M,A3,a7b8458c9f
1305,Lakshmi Patil,21,F,A1,26442edb32
1305,Naveen Achar,35,M,A2,a289683fa0
1306,Ramesh Reddy,23,M,A1,64ab519ab8
1307,Prasad Naik,29,M,A1,94d230fd3e
1308,Anil Poojary,22,M,A1,2979e6372d
1309,Srinivas Patil,31,M,A1,58e8886cd1
1310,Anil,22,M,A1,690e750e63
1311,Srinivas Shetty,28,M,A1,8bdc3417e0
1312,Shobha Gowda,41,F,A1,b8c2140825
1312,Mahesh Hegde,33,M,A2,005614eb39
1312,Naveen,41,M,A3,959198b4a1
1313,Ganesh Patil,44,M,A1,7534f97d99
1314,Nagaraj Rao,40,M,A1,a70e45f255
1314,Radha Poojary,46,F,A2,223edb8903
1315,Mahesh,44,M,A1,b43f25f982
1315,Anil Patil,55,M,A2,a19e3f7b2f
1315,Ganesh Gowda,50,M,A3,a2aff4d475
1316,Mahesh Shetty,35,M,A1,792d699eba
1317,Kiran,51,M,A1,48eee5a90c
1317,Deepa,54,F,A2,114a93090d
1318,Geetha Reddy,53,F,A1,4265347d37
1319,Anil Reddy,22,M,A1,337c8b8017
1320,Mahesh Kumar,45,M,A1,f88a5a91be
1321,Ramesh,29,M,A1,1fa2df2658
1321,Nagaraj Hegde,50,M,A2,f676edad75
1321,Vinay Rao,52,M,A3,209444926d
1322,Ravi Achar,30,M,A1,43795d8190
1323,Prasad Kumar,45,M,A1,c0291d45b0
1324,Srinivas,22,M,A1,a5d0de3a4f
1324,Ramesh Poojary,37,M,A2,aae65e61fe
1324,Praveen Reddy,35,M,A3,492784724b
1325,Radha Gowda,45,F,A1,64fb693055
1326,Suresh Poojary,38,M,A1,d4e3e197ea
1326,Pooja Shetty,55,F,A2,eab8b919c2
1326,Srinivas Hegde,54,M,A3,cd52e08885
1327,Naveen Kumar,51,M,A1,072f37bb73
1327,Ganesh Naik,31,M,A2,d1d9c9c2e4
1328,Santosh Shetty,47,M,A1,5d7c6b5fe5
1329,Ramesh Gowda,41,M,A1,2e337a49b5
1330,Anitha,47,F,A1,6ec4b7cd1e
1331,Ravi Naik,25,M,A1,cefb39cd63
1332,Shivakumar Reddy,21,M,A1,f6a8f2ad23
1333,Radha Kumar,25,F,A1,9aa7f52c3e
1333,Ramesh Reddy,31,M,A2,ade72e49df
1334,Santosh Rao,30,M,A1,5ac6ced51d
1335,Bhavani Poojary,35,F,A1,3ca016c86b
1336,Basavaraj Hegde,53,M,A1,26894386b9
1337,Naveen Poojary,26,M,A1,b2d1224785
1337,Basavaraj Hegde,22,M,A2,055a57edc9
1337,Naveen Hegde,41,M,A3,1b5b8c71fd
1338,Lakshmi Achar,20,F,A1,51dfee7304
1339,Raju Gowda,35,M,A1,f8c8097866
1339,Mahesh Patil,44,M,A2,7285db1281
1339,Praveen Shetty,25,M,A3,c8d252e327
1340,Manjunath Gowda,40,M,A1,75979d3baa
1341,Kavya Achar,48,F,A1,a242ef002a
1342,Kiran Reddy,55,M,A1,ed71738fe6
1343,Mahesh Reddy,25,M,A1,b515ff5786
1344,Nandini Reddy,29,F,A1,747afa461b
1344,Kiran Reddy,19,M,A2,6294fff0d3
1345,Basavaraj Achar,32,M,A1,0b93d5607e
1345,Prasad Achar,45,M,A2,4c8a6e7c1f
1346,Radha Patil,33,F,A1,8db11dd542
1346,Sushma Reddy,47,F,A2,95d3c511db
1346,Naveen Patil,43,M,A3,35cbc4b3e8
1347,Santosh Hegde,23,M,A1,a7e81f600c
1347,Naveen Rao,54,M,A2,c712992367
1347,Radha Poojary,23,F,A3,8dd49d7d07
1348,Kiran Kumar,35,M,A1,765e662902
1348,Prasad Shetty,28,M,A2,abcc552c87
1348,Manjula Naik,34,F,A3,1d24eac03a
1349,Praveen,24,M,A1,463de2e7e2
1350,Naveen Shetty,42,M,A1,d4cdc07a33
1351,Anil Reddy,18,M,A1,08d9cc0bda
1352,Prasad Patil,38,M,A1,5522f7624d
1353,Prasad Shetty,50,M,A1,ad33351743
1354,Praveen Rao,55,M,A1,9052df8f8f
1355,Kiran Naik,55,M,A1,b3bfa33f98
1355,Santosh,28,M,A2,ae32ead86d
1355,Shivakumar Naik,32,M,A3,60c10a301f
1356,Prasad Achar,54,M,A1,d977e93a48
1357,Sushma Reddy,21,F,A1,2d5a21a955
1357,Ganesh,47,M,A2,8aa0b2efbb
1358,Raju Kumar,44,M,A1,3a4d1d2b54
1359,Bhavani Patil,37,F,A1,18c6b01c8b
1360,Shivakumar Kumar,32,M,A1,7fc5bf8fd6
1361,Sowmya Reddy,27,F,A1,2a95f19a81
1362,Kavya Kumar,31,F,A1,1dc997414d
1363,Nagaraj Hegde,26,M,A1,ca9d4a6f30
1363,Kiran Naik,41,M,A2,332e12ff15
1363,Naveen Poojary,44,M,A3,b205b758f8
1364,Vinay Rao,54,M,A1,805268966f
1365,Shivakumar Kumar,45,M,A1,00e2f513ce
1366,Bhavani Naik,44,F,A1,409c37042f
1366,Manjula Achar,36,F,A2,6e3dd9c60d
1366,Shivakumar Kumar,24,M,A3,7d685d2cb4
1367,Naveen Poojary,44,M,A1,b205b758f8
1368,Naveen Rao,28,M,A1,8e792baae5
1368,Kiran,24,M,A2,1b662b439f
1368,Sowmya Rao,52,F,A3,6407bfcbe6
1369,Santosh Hegde,46,M,A1,943916ebf6
1370,Praveen Poojary,18,M,A1,e8934ddf80
1370,Santosh Achar,51,M,A2,e523a7cd58
1371,Prasad Patil,26,M,A1,78d320a96c
1372,Manjula Hegde,52,F,A1,15e91e782e
1373,Basavaraj Hegde,33,M,A1,eca86631ff
1373,Nagaraj Patil,29,M,A2,b5d938a1e2
1374,Ravi,25,M,A1,3fa9139afe
1375,Nandini Rao,32,F,A1,099b88b34d
1376,Shivakumar,22,M,A1,2496264b0c
1376,Shobha Kumar,20,F,A2,495215e6fa
1377,Prasad Kumar,33,M,A1,b3aa51bdb6
1378,Manjula Kumar,55,F,A1,3e35b5edfb
1379,Prasad Poojary,46,M,A1,26a9fdfa29
1379,Ganesh Poojary,35,M,A2,8dba8db6e9
1380,Deepa Gowda,32,F,A1,55d8889bb7
1380,Anitha Naik,34,F,A2,763037f2cf
1381,Suresh Reddy,54,M,A1,419fe25d99
1382,Pooja Poojary,33,F,A1,2e6c7053d2
1382,Savitri Hegde,47,F,A2,397282744e
1382,Praveen Poojary,36,M,A3,78edddbeb6
1383,Mahesh Patil,29,M,A1,c692f76491
1383,Ganesh Hegde,29,M,A2,24e270d89b
1384,Kiran Kumar,54,M,A1,dd41a841a7
1385,Pooja Hegde,23,F,A1,66691c0311
1386,Radha Poojary,35,F,A1,a8a751e439
1386,Ramesh Achar,45,M,A2,e93f5e269c
1387,Vinay Achar,37,M,A1,986552b3cb
1388,Shivakumar Kumar,53,M,A1,b9994f69b2
1389,Santosh Kumar,50,M,A1,b2e3d6c2bc
1389,Prasad Kumar,48,M,A2,f330582a9b
1389,Raju Shetty,45,M,A3,2b7ab8f712
1390,Anil Gowda,54,M,A1,01227d4b41
1391,Shivakumar Reddy,47,M,A1,5d222b209b
1392,Nandini Hegde,45,F,A1,d640a11e3c
1393,Prasad Patil,31,M,A1,0313c41022
1394,Vinay Shetty,36,M,A1,bae971684f
1394,Ramesh Patil,52,M,A2,02b897bd0c
1395,Shivakumar Patil,43,M,A1,1c295f49e2
1396,Santosh,18,M,A1,479e4f213d
1397,Santosh Achar,47,M,A1,17c29caa85
1398,Sowmya Hegde,25,F,A1,4b63e1bbed
1398,Ganesh Reddy,37,M,A2,4068aa08ad
1398,Srinivas Kumar,23,M,A3,515a7784dd
1399,Deepa Poojary,42,F,A1,1c2230afab
1399,Mahesh Patil,45,M,A2,ae1fc23fef
1400,Manjula Patil,19,F,A1,f521935008
1401,Basavaraj Kumar,39,M,A1,38584b69d3
1402,Praveen Reddy,36,M,A1,02203bf989
1403,Prasad Reddy,55,M,A1,b5fd4d735c
1404,Praveen Kumar,38,M,A1,e23ccc3eb4
1405,Sushma Poojary,26,F,A1,45ea460b10
1406,Ganesh Patil,54,M,A1,543b931020
1407,Geetha Shetty,28,F,A1,aa4ae9c551
1408,Shobha Naik,29,F,A1,c00d3c868d
1409,Anil Naik,19,M,A1,f7cdac632a
1410,Nagaraj Patil,36,M,A1,ecc0550e51
1411,Ganesh Achar,36,M,A1,0896a01559
1411,Bhavani,40,F,A2,3bfa5d7a9d
1411,Manjunath Gowda,37,M,A3,cd6266a69e
1412,Pooja,53,F,A1,bad7149b6f
1413,Ramesh Achar,30,M,A1,83501c38fb
1414,Manjunath Kumar,20,M,A1,20b7e9015a
1415,Naveen Patil,40,M,A1,8604f3f27a
1415,Manjula Poojary,52,F,A2,e5f0df9faf
1416,Kiran Reddy,38,M,A1,b5e1496173
1417,Shivakumar Naik,36,M,A1,8d84e23568
1418,Naveen Reddy,39,M,A1,36e40bcdde
1419,Raju Rao,48,M,A1,29970a2acb
1419,Nandini Achar,24,F,A2,368d46883f
1419,Geetha Poojary,40,F,A3,a10f775473
1420,Chaitra Rao,43,F,A1,9b4c3f73e1
1421,Ganesh Poojary,50,M,A1,b6fdd5f43d
1421,Naveen Shetty,50,M,A2,cfc09911ad
1422,Naveen Reddy,36,M,A1,7a98cf4da5
1423,Raju Kumar,37,M,A1,3803c2a6eb
1423,Manjunath Hegde,44,M,A2,68e147b2d7
1424,Deepa Shetty,43,F,A1,a97d52400e
1425,Anil Achar,32,M,A1,f92da3d435
1426,Raju Achar,41,M,A1,a63b1380a1
1427,Bhavani Kumar,26,F,A1,a82287a7ea
1428,Srinivas Hegde,29,M,A1,80a08134ce
1429,Naveen Reddy,33,M,A1,80ab294170
1430,Ganesh Gowda,18,M,A1,d902ad9d73
1431,Raju Naik,50,M,A1,5003465ce9
1431,Chaitra,20,F,A2,29fa4ed9d0
1432,Pooja Poojary,28,F,A1,3a9862b55d
1432,Kavya Kumar,39,F,A2,6f40160ec8
1433,Suresh Hegde,41,M,A1,749132647f
1434,Suresh Poojary,51,M,A1,33f9a69db3
1435,Kiran Rao,18,M,A1,b0c5a10989
1435,Naveen Gowda,35,M,A2,2edad570eb
1435,Praveen Gowda,31,M,A3,b80046df4b
1436,Suresh Naik,19,M,A1,24f9bb3c85
1436,Basavaraj Poojary,31,M,A2,61ec2ab0ef
1437,Srinivas,25,M,A1,cebb2a5eef
1438,Santosh Kumar,19,M,A1,631ada324f
1439,Raju Patil,29,M,A1,a58188c7b4
1439,Praveen Poojary,54,M,A2,eea2513660
1440,Manjunath Kumar,42,M,A1,4f6ba0270d
1441,Nagaraj Patil,52,M,A1,f2bfcfa0d4
1442,Ramesh Kumar,21,M,A1,12bad21c83
1442,Srinivas Shetty,49,M,A2,9915b5c733
1442,Shobha Gowda,26,F,A3,52664ea846
1443,Anil Naik,43,M,A1,132d700d1a
1444,Pooja Poojary,33,F,A1,2e6c7053d2
1444,Naveen Hegde,46,M,A2,762270b934
1445,Ramesh Reddy,29,M,A1,f76fdec1ba
1446,Prasad,21,M,A1,00a7d74183
1447,Ganesh,55,M,A1,aa9949ab1b
1448,Mahesh Achar,55,M,A1,8e10cdae1e
1449,Raju Gowda,19,M,A1,79eea274a5
1450,Shobha Kumar,53,F,A1,60dec2ea61
1451,Kiran Naik,23,M,A1,df380a97c2
1452,Naveen Gowda,34,M,A1,2edad570eb
1453,Nagaraj Hegde,44,M,A1,3277889318
1453,Ravi Gowda,26,M,A2,1c5e78791a
1453,Prasad Naik,31,M,A3,4fc16b6c9d
1454,Mahesh,42,M,A1,b43f25f982
1455,Prasad Reddy,46,M,A1,e8b2e4cb92
1456,Kiran Reddy,31,M,A1,78b4a92ca8
1457,Sushma Hegde,50,F,A1,48324b5e98
1457,Santosh Poojary,44,M,A2,3847e7bd89
1457,Srinivas Rao,40,M,A3,4d69f0417b
1458,Basavaraj Reddy,20,M,A1,3830b97440
1458,Nagaraj Naik,49,M,A2,59533df5af
1459,Naveen Hegde,21,M,A1,3467981250
1460,Mahesh Naik,27,M,A1,fc0932427f
1461,Mahesh Achar,24,M,A1,ca4b94e75f
1461,Suresh Hegde,24,M,A2,ca65641a58
1462,Praveen Naik,41,M,A1,fd063009f2
1463,Kiran Kumar,41,M,A1,2396419386
1464,Srinivas Rao,39,M,A1,4d69f0417b
1465,Ravi Naik,23,M,A1,3e8d6392c1
1466,Suresh Kumar,20,M,A1,03468925f4
1467,Prasad Hegde,44,M,A1,4a6c5668eb
1467,Praveen,31,M,A2,a7e5a4a0a2
1467,Radha Poojary,33,F,A3,a8a751e439
1468,Raju Shetty,49,M,A1,383a400746
1468,Mahesh,21,M,A2,0f14e3eb05
1469,Ganesh Hegde,37,M,A1,21aa513b58
1470,Sushma Achar,36,F,A1,e0b71e508b
1471,Prasad Poojary,28,M,A1,178962f89a
1471,Bhavani Reddy,36,F,A2,3a9dac5614
1471,Manjunath Gowda,27,M,A3,bc8e1906fc
1472,Ravi Rao,52,M,A1,2a0d51dddd
1473,Nagaraj Poojary,50,M,A1,c6e9d34e30
1473,Praveen Hegde,23,M,A2,400b68dade
1474,Shivakumar Naik,33,M,A1,1861fe48b2
1474,Srinivas Patil,18,M,A2,e4cfa1c781
1475,Ravi Rao,44,M,A1,2fe49412f2
1476,Shivakumar Shetty,34,M,A1,916794633d
1477,Mahesh Achar,25,M,A1,ca4b94e75f
1478,Mahesh Hegde,24,M,A1,942067a174
1479,Ravi Poojary,28,M,A1,6057cf4fe3
1480,Prasad Kumar,43,M,A1,b5b9f52516
1481,Vinay Poojary,30,M,A1,b8a71e7593
1481,Pooja Patil,31,F,A2,9226c6a5dd
1482,Ganesh Rao,19,M,A1,238b508c63
1483,Shivakumar Rao,35,M,A1,7781a082e4
1484,Ravi Achar,38,M,A1,9bd627981e
1484,Prasad,43,M,A2,6e221d758b
1484,Srinivas Rao,36,M,A3,a8ec08a628
1485,Praveen Achar,25,M,A1,161320c9e8
1485,Shivakumar Patil,54,M,A2,2223e18b53
1485,Raju,26,M,A3,af27d9d0a3
1486,Naveen Shetty,43,M,A1,d4cdc07a33
1487,Ganesh Poojary,24,M,A1,daa977b074
1488,Kiran Naik,48,M,A1,cdb01c2a95
1489,Naveen Kumar,42,M,A1,52bb6a1e62
1490,Srinivas Gowda,18,M,A1,6432df68e2
1491,Pooja Poojary,33,F,A1,2e6c7053d2
1491,Srinivas Gowda,28,M,A2,739c7e72f7
1491,Shivakumar Reddy,52,M,A3,7e8de7f0ac
1492,Savitri,32,F,A1,32e6e25115
1493,Ganesh Naik,23,M,A1,fe1c5c203f
1493,Nagaraj Hegde,43,M,A2,3277889318
1494,Shobha Shetty,43,F,A1,c745044b63
1495,Shobha Gowda,32,F,A1,f1570c5daa
1496,Vinay Hegde,44,M,A1,9dad8ba0f0
1496,Suresh Naik,50,M,A2,70bee3cba5
1496,Bhavani Naik,39,F,A3,43a1b99799
1497,Mahesh Rao,20,M,A1,0beb027829
1497,Suresh Shetty,33,M,A2,568709a663
1497,Sowmya Poojary,32,F,A3,cc1c51099c
1498,Praveen Gowda,36,M,A1,e41cbc4845
1499,Srinivas Patil,53,M,A1,1d5b9ebad8
1499,Prasad Reddy,36,M,A2,5bf1b64ebd
1500,Kiran Reddy,23,M,A1,b6f91f393c
